hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_proper,date,revenue
City Hotel,0,2,2017,May,20,17,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,27,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,E,0,No Deposit,0,Transient,110.0,0,1,Check-Out,18-05-2017,5,2017-05-17,110.0
City Hotel,0,9,2017,May,20,17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,117.9,0,1,Check-Out,18-05-2017,5,2017-05-17,117.9
City Hotel,0,23,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,1,Check-Out,18-05-2017,5,2017-05-17,95.0
City Hotel,0,89,2017,May,20,17,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,0,Check-Out,20-05-2017,5,2017-05-17,405.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,20-05-2017,5,2017-05-17,0.0
City Hotel,0,27,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,Transient,110.0,0,1,Check-Out,18-05-2017,5,2017-05-17,110.0
City Hotel,0,0,2017,May,20,17,0,1,0,0.0,0,SC,IND,Direct,Direct,0,0,0,A,K,4,No Deposit,0,Transient,0.0,0,0,Check-Out,18-05-2017,5,2017-05-17,0.0
City Hotel,0,90,2017,May,20,17,1,4,2,0.0,0,SC,MLT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0,Check-Out,22-05-2017,5,2017-05-17,603.0
City Hotel,0,2,2017,May,20,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,18-05-2017,5,2017-05-17,65.0
City Hotel,0,26,2017,May,20,17,0,1,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,18-05-2017,5,2017-05-17,130.0
City Hotel,0,2,2017,May,20,17,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,220.0,0,1,Check-Out,18-05-2017,5,2017-05-17,220.0
City Hotel,0,26,2017,May,20,17,0,1,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,18-05-2017,5,2017-05-17,130.0
City Hotel,0,77,2017,May,20,17,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,148.2,0,0,Check-Out,20-05-2017,5,2017-05-17,444.59999999999997
City Hotel,0,90,2017,May,20,17,0,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,180.0,0,0,Check-Out,20-05-2017,5,2017-05-17,540.0
City Hotel,0,13,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,Transient,110.0,0,0,Check-Out,18-05-2017,5,2017-05-17,110.0
City Hotel,0,1,2017,May,20,17,0,1,1,0.0,0,SC,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,160.0,0,0,Check-Out,18-05-2017,5,2017-05-17,160.0
City Hotel,0,0,2017,May,20,17,0,1,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,106.28,0,0,Check-Out,18-05-2017,5,2017-05-17,106.28
City Hotel,0,105,2017,May,20,17,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,138.0,1,0,Check-Out,20-05-2017,5,2017-05-17,414.0
City Hotel,0,5,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,F,0,No Deposit,0,Transient,148.5,0,0,Check-Out,18-05-2017,5,2017-05-17,148.5
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,27,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,1,Check-Out,18-05-2017,5,2017-05-17,95.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,0,2017,May,20,17,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,159.0,0,0,Check-Out,18-05-2017,5,2017-05-17,159.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,92,2017,May,20,17,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,144.0,1,1,Check-Out,20-05-2017,5,2017-05-17,432.0
City Hotel,0,5,2017,May,20,17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,65.0,0,1,Check-Out,19-05-2017,5,2017-05-17,130.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,2,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,57,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,136.8,0,1,Check-Out,20-05-2017,5,2017-05-17,410.40000000000003
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,2,2017,May,20,17,0,1,1,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,215.0,0,1,Check-Out,18-05-2017,5,2017-05-17,215.0
Resort Hotel,0,1,2017,May,20,17,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,5,A,A,0,No Deposit,0,Group,61.6,1,1,Check-Out,18-05-2017,5,2017-05-17,61.6
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,99,2017,May,20,17,0,3,2,0.0,0,BB,ISR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0,Check-Out,20-05-2017,5,2017-05-17,267.29999999999995
City Hotel,0,69,2017,May,20,17,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,129.6,0,1,Check-Out,22-05-2017,5,2017-05-17,648.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,63,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,180.0,0,1,Check-Out,20-05-2017,5,2017-05-17,540.0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,80,2017,May,20,17,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.25,0,3,Check-Out,21-05-2017,5,2017-05-17,477.0
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,68,2017,May,20,17,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144.0,0,0,Check-Out,21-05-2017,5,2017-05-17,576.0
City Hotel,0,68,2017,May,20,17,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144.0,0,0,Check-Out,21-05-2017,5,2017-05-17,576.0
City Hotel,0,47,2017,May,20,17,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,2,Check-Out,19-05-2017,5,2017-05-17,190.0
City Hotel,0,101,2017,May,20,17,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.5,0,0,Check-Out,19-05-2017,5,2017-05-17,261.0
City Hotel,0,92,2017,May,20,17,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,164.7,0,0,Check-Out,19-05-2017,5,2017-05-17,329.4
City Hotel,0,56,2017,May,20,17,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,162.0,0,1,Check-Out,21-05-2017,5,2017-05-17,648.0
City Hotel,0,395,2017,May,20,17,0,3,1,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,91.33,0,0,Check-Out,20-05-2017,5,2017-05-17,273.99
City Hotel,0,30,2017,May,20,17,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,185.0,0,3,Check-Out,19-05-2017,5,2017-05-17,370.0
City Hotel,0,15,2017,May,20,17,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,190.0,0,1,Check-Out,19-05-2017,5,2017-05-17,380.0
City Hotel,0,20,2017,May,20,17,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.4,0,1,Check-Out,19-05-2017,5,2017-05-17,288.8
City Hotel,0,175,2017,May,20,17,0,3,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,168.89,0,0,Check-Out,20-05-2017,5,2017-05-17,506.66999999999996
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,0,Check-Out,20-05-2017,5,2017-05-17,338.01
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,1,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,37,2017,May,20,17,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,218.0,0,3,Check-Out,20-05-2017,5,2017-05-17,654.0
City Hotel,0,2,2017,May,20,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,18-05-2017,5,2017-05-17,65.0
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,CHL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,266,2017,May,20,17,0,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,18.0,0,1,Check-Out,19-05-2017,5,2017-05-17,36.0
City Hotel,0,26,2017,May,20,17,0,2,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,130.0,0,0,Check-Out,19-05-2017,5,2017-05-17,260.0
City Hotel,0,54,2017,May,20,17,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,230.0,0,3,Check-Out,20-05-2017,5,2017-05-17,690.0
City Hotel,0,167,2017,May,20,17,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,177.0,1,0,Check-Out,20-05-2017,5,2017-05-17,531.0
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,170.0,0,0,Check-Out,21-05-2017,5,2017-05-18,510.0
City Hotel,0,84,2017,May,20,18,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,0,Check-Out,21-05-2017,5,2017-05-18,405.0
City Hotel,0,14,2017,May,20,18,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,178.0,0,2,Check-Out,23-05-2017,5,2017-05-18,890.0
Resort Hotel,1,27,2017,May,20,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,69.0,0,0,Canceled,02-05-2017,5,2017-05-18,69.0
City Hotel,0,68,2017,May,20,18,0,2,3,0.0,0,HB,IND,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,260.5,0,0,Check-Out,20-05-2017,5,2017-05-18,521.0
Resort Hotel,1,178,2017,May,20,18,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,145.0,0,0,Canceled,22-11-2016,5,2017-05-18,435.0
Resort Hotel,1,43,2017,May,20,18,0,1,2,2.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,169.0,0,0,Canceled,17-04-2017,5,2017-05-18,169.0
Resort Hotel,1,152,2017,May,20,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,0,Transient,125.0,0,1,Canceled,23-12-2016,5,2017-05-18,125.0
City Hotel,0,134,2017,May,20,18,0,3,2,2.0,0,BB,BEL,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,189.0,0,0,Check-Out,21-05-2017,5,2017-05-18,567.0
Resort Hotel,1,178,2017,May,20,18,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,145.0,0,0,Canceled,22-11-2016,5,2017-05-18,435.0
Resort Hotel,1,333,2017,May,20,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,0,Canceled,22-06-2016,5,2017-05-18,270.0
Resort Hotel,1,124,2017,May,20,18,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,1,Canceled,24-01-2017,5,2017-05-18,425.0
Resort Hotel,1,165,2017,May,20,18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Canceled,06-12-2016,5,2017-05-18,595.0
Resort Hotel,1,262,2017,May,20,18,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,67.5,0,0,Canceled,28-01-2017,5,2017-05-18,472.5
Resort Hotel,1,266,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.0,0,1,Canceled,20-02-2017,5,2017-05-18,567.0
Resort Hotel,1,45,2017,May,20,18,2,5,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,169.0,0,1,Canceled,04-04-2017,5,2017-05-18,1183.0
City Hotel,0,2,2017,May,20,18,0,2,1,0.0,0,SC,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,160.0,0,1,Check-Out,20-05-2017,5,2017-05-18,320.0
City Hotel,0,2,2017,May,20,18,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,Transient,144.0,0,0,Check-Out,19-05-2017,5,2017-05-18,144.0
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,170.0,0,0,Check-Out,21-05-2017,5,2017-05-18,510.0
City Hotel,0,9,2017,May,20,18,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,136.0,0,1,Check-Out,19-05-2017,5,2017-05-18,136.0
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,170.0,0,0,Check-Out,21-05-2017,5,2017-05-18,510.0
Resort Hotel,1,21,2017,May,20,18,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,1,Canceled,06-05-2017,5,2017-05-18,297.0
City Hotel,1,55,2017,May,20,18,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,190.0,0,2,Canceled,27-03-2017,5,2017-05-18,380.0
City Hotel,0,115,2017,May,20,18,2,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,1,Check-Out,24-05-2017,5,2017-05-18,756.0
City Hotel,0,91,2017,May,20,18,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.63,0,0,Check-Out,20-05-2017,5,2017-05-18,173.26
Resort Hotel,0,114,2017,May,20,18,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,64.85,0,2,Check-Out,25-05-2017,5,2017-05-18,453.94999999999993
Resort Hotel,0,114,2017,May,20,18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.85,0,2,Check-Out,25-05-2017,5,2017-05-18,551.9499999999999
Resort Hotel,0,114,2017,May,20,18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.85,0,0,Check-Out,25-05-2017,5,2017-05-18,551.9499999999999
Resort Hotel,0,134,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,0,Transient,83.2,0,1,Check-Out,25-05-2017,5,2017-05-18,582.4
City Hotel,0,7,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160.0,0,1,Check-Out,21-05-2017,5,2017-05-18,480.0
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,2,Check-Out,21-05-2017,5,2017-05-18,405.0
Resort Hotel,0,91,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,40.95,0,0,Check-Out,25-05-2017,5,2017-05-18,286.65000000000003
Resort Hotel,0,128,2017,May,20,18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,88.85,0,0,Check-Out,25-05-2017,5,2017-05-18,621.9499999999999
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,2,Check-Out,21-05-2017,5,2017-05-18,405.0
City Hotel,0,68,2017,May,20,18,0,2,2,0.0,0,HB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,180.0,0,0,Check-Out,20-05-2017,5,2017-05-18,360.0
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,3,Check-Out,21-05-2017,5,2017-05-18,405.0
Resort Hotel,0,11,2017,May,20,18,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,72.67,0,1,Check-Out,24-05-2017,5,2017-05-18,436.02
Resort Hotel,0,105,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out,25-05-2017,5,2017-05-18,369.95
City Hotel,0,105,2017,May,20,18,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.0,0,0,Check-Out,21-05-2017,5,2017-05-18,432.0
Resort Hotel,0,105,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,52.85,0,1,Check-Out,25-05-2017,5,2017-05-18,369.95
Resort Hotel,0,114,2017,May,20,18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.95,0,0,Check-Out,25-05-2017,5,2017-05-18,496.65000000000003
Resort Hotel,0,239,2017,May,20,18,2,4,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,101.28,0,0,Check-Out,24-05-2017,5,2017-05-18,607.6800000000001
Resort Hotel,0,132,2017,May,20,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,40.95,0,0,Check-Out,25-05-2017,5,2017-05-18,286.65000000000003
Resort Hotel,0,128,2017,May,20,18,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,50.2,0,1,Check-Out,25-05-2017,5,2017-05-18,351.40000000000003
Resort Hotel,0,219,2017,May,20,18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.85,0,0,Check-Out,25-05-2017,5,2017-05-18,565.9499999999999
Resort Hotel,0,101,2017,May,20,18,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,80.0,0,0,Check-Out,25-05-2017,5,2017-05-18,560.0
Resort Hotel,0,128,2017,May,20,18,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34.2,0,0,Check-Out,25-05-2017,5,2017-05-18,239.40000000000003
City Hotel,0,100,2017,May,20,18,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Contract,80.0,0,0,Check-Out,23-05-2017,5,2017-05-18,400.0
City Hotel,0,109,2017,May,20,18,0,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.5,0,0,Check-Out,20-05-2017,5,2017-05-18,225.0
City Hotel,0,81,2017,May,20,18,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,139.5,0,0,Check-Out,20-05-2017,5,2017-05-18,279.0
City Hotel,1,10,2017,May,20,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,G,G,1,No Deposit,0,Group,275.0,0,0,Canceled,10-05-2017,5,2017-05-18,275.0
City Hotel,0,125,2017,May,20,18,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,110.86,0,3,Check-Out,25-05-2017,5,2017-05-18,776.02
