date,hotel,is_canceled,adr,stays_in_weekend_nights,stays_in_week_nights,market_segment,country,lead_time,revenue
2017-01-21,Resort Hotel,0,43.0,0,1,Online TA,PRT,0,43.0
2017-01-21,Resort Hotel,0,45.0,0,1,Direct,PRT,1,45.0
2017-01-21,Resort Hotel,1,52.0,2,5,Online TA,DEU,43,364.0
2017-01-21,Resort Hotel,1,65.5,0,1,Online TA,PRT,12,65.5
2017-01-21,Resort Hotel,0,65.0,0,1,Direct,PRT,2,65.0
2017-01-21,Resort Hotel,0,55.0,0,1,Direct,PRT,2,55.0
2017-01-21,Resort Hotel,0,43.0,0,1,Online TA,PRT,6,43.0
2017-01-21,Resort Hotel,0,43.0,0,1,Online TA,PRT,6,43.0
2017-01-21,Resort Hotel,0,45.0,0,1,Direct,PRT,0,45.0
2017-01-21,Resort Hotel,0,40.0,0,1,Direct,FRA,0,40.0
2017-01-21,Resort Hotel,0,45.0,0,1,Direct,PRT,1,45.0
2017-01-21,City Hotel,0,284.2,1,1,Offline TA/TO,PRT,15,568.4
2017-01-21,Resort Hotel,0,0.0,0,1,Complementary,PRT,4,0.0
2017-01-21,Resort Hotel,0,27.0,4,6,Offline TA/TO,GBR,309,270.0
2017-01-21,City Hotel,0,65.0,0,1,Corporate,PRT,32,65.0
2017-01-21,City Hotel,0,58.31,0,1,Online TA,NGA,0,58.31
2017-01-21,City Hotel,0,85.0,2,1,Groups,TUR,32,255.0
2017-01-21,Resort Hotel,0,48.0,0,1,Online TA,0,13,48.0
2017-01-21,Resort Hotel,0,96.0,0,1,Offline TA/TO,ESP,5,96.0
2017-01-21,Resort Hotel,0,45.0,2,1,Direct,PRT,0,135.0
2017-01-21,City Hotel,0,147.9,2,5,Online TA,ESP,11,1035.3
2017-01-21,Resort Hotel,0,55.0,0,1,Online TA,PRT,2,55.0
2017-01-21,Resort Hotel,0,48.0,0,1,Online TA,ITA,0,48.0
2017-01-21,Resort Hotel,0,90.0,0,1,Online TA,ESP,4,90.0
2017-01-21,City Hotel,1,146.51,6,15,Online TA,AGO,20,3076.71
2017-01-21,City Hotel,0,88.0,2,5,Direct,AGO,1,616.0
2017-01-21,City Hotel,0,60.06,0,1,Online TA,JPN,0,60.06
2017-01-21,City Hotel,0,88.0,0,1,Online TA,DEU,0,88.0
2017-01-21,City Hotel,0,60.06,0,1,Online TA,JPN,0,60.06
2017-01-21,City Hotel,0,88.0,0,1,Online TA,DEU,0,88.0
2017-01-21,Resort Hotel,0,65.0,0,1,Direct,PRT,2,65.0
2017-01-21,City Hotel,1,142.8,6,15,Online TA,AGO,17,2998.8
2017-01-21,Resort Hotel,0,80.0,0,1,Online TA,ESP,1,80.0
2017-01-21,Resort Hotel,0,39.0,2,2,Direct,IRL,29,156.0
2017-01-21,City Hotel,1,97.5,1,1,Online TA,FRA,18,195.0
2017-01-21,City Hotel,1,78.15,2,3,Online TA,PRT,52,390.75
2017-01-21,City Hotel,0,97.5,2,1,Online TA,PRT,18,292.5
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,251,309.4
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,305,309.4
2017-01-21,City Hotel,1,78.15,2,3,Online TA,PRT,52,390.75
2017-01-21,City Hotel,1,78.15,2,3,Online TA,PRT,52,390.75
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,294,309.4
2017-01-21,City Hotel,0,65.0,2,2,Offline TA/TO,USA,9,260.0
2017-01-21,City Hotel,1,78.15,2,3,Online TA,PRT,52,390.75
2017-01-21,City Hotel,1,88.4,2,2,Online TA,NLD,50,353.6
2017-01-21,City Hotel,0,65.0,2,2,Offline TA/TO,USA,9,260.0
2017-01-21,City Hotel,1,80.0,1,1,Online TA,ESP,15,160.0
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,256,309.4
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,305,309.4
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,294,309.4
2017-01-21,City Hotel,1,96.9,4,6,Online TA,BRA,62,969.0
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,305,309.4
2017-01-21,City Hotel,1,71.28,2,1,Online TA,CHN,74,213.84
2017-01-21,City Hotel,1,102.6,2,1,Online TA,FRA,59,307.79999999999995
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,251,309.4
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,251,309.4
2017-01-21,City Hotel,0,65.0,2,2,Offline TA/TO,USA,9,260.0
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,294,309.4
2017-01-21,City Hotel,1,88.4,2,2,Online TA,MAC,83,353.6
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,251,309.4
2017-01-21,City Hotel,1,70.4,2,3,Online TA,PRT,53,352.0
2017-01-21,Resort Hotel,0,30.0,2,5,Offline TA/TO,GBR,3,210.0
2017-01-21,City Hotel,1,77.35,2,2,Online TA,BRA,305,309.4
2017-01-21,Resort Hotel,0,34.0,0,1,Offline TA/TO,ESP,4,34.0
2017-01-21,City Hotel,1,77.35,2,4,Online TA,BRA,305,464.09999999999997
2017-01-21,Resort Hotel,0,49.67,2,1,Direct,PRT,0,149.01
2017-01-21,City Hotel,0,75.0,2,2,Offline TA/TO,FRA,5,300.0
2017-01-21,City Hotel,1,97.5,0,1,Online TA,ESP,29,97.5
2017-01-21,City Hotel,1,104.0,0,1,Online TA,GBR,131,104.0
2017-01-21,City Hotel,1,88.0,0,1,Online TA,ESP,38,88.0
2017-01-21,Resort Hotel,0,44.0,2,2,Direct,IRL,29,176.0
2017-01-21,City Hotel,1,185.0,1,1,Online TA,ESP,10,370.0
2017-01-21,Resort Hotel,0,68.92,2,5,Online TA,GBR,51,482.44
2017-01-21,City Hotel,1,81.09,2,4,Online TA,CHN,42,486.54
2017-01-21,City Hotel,1,117.81,2,6,Online TA,CHN,66,942.48
2017-01-21,Resort Hotel,0,53.0,2,5,Offline TA/TO,FRA,4,371.0
2017-01-21,City Hotel,1,78.15,2,3,Online TA,PRT,52,390.75
2017-01-21,City Hotel,1,96.39,2,4,Online TA,CHN,42,578.34
2017-01-21,Resort Hotel,0,33.6,2,5,Online TA,PRT,43,235.20000000000002
2017-01-21,City Hotel,0,79.2,1,1,Direct,BRA,65,158.4
2017-01-21,Resort Hotel,0,47.4,2,4,Online TA,PRT,9,284.4
2017-01-21,City Hotel,0,48.05,2,1,Online TA,GBR,2,144.14999999999998
2017-01-21,Resort Hotel,0,55.0,2,2,Online TA,NLD,2,220.0
2017-01-22,City Hotel,0,88.0,1,0,Corporate,PRT,5,88.0
2017-01-22,City Hotel,0,138.6,2,3,Online TA,PAN,75,693.0
2017-01-22,City Hotel,0,94.8,2,3,Online TA,PAN,75,474.0
2017-01-22,City Hotel,0,94.8,2,3,Online TA,PAN,75,474.0
2017-01-22,City Hotel,0,60.94,2,3,Online TA,FRA,16,304.7
2017-01-22,City Hotel,0,79.0,2,0,Direct,PRT,17,158.0
2017-01-22,City Hotel,0,87.5,2,4,Direct,BRA,13,525.0
2017-01-22,City Hotel,0,88.0,2,0,Direct,PRT,0,176.0
2017-01-22,City Hotel,0,103.8,2,3,Online TA,PAN,75,519.0
2017-01-22,City Hotel,0,88.0,1,0,Online TA,CHN,6,88.0
2017-01-22,City Hotel,0,88.0,1,0,Direct,CYP,0,88.0
2017-01-22,City Hotel,0,0.0,0,0,Direct,MOZ,0,0.0
2017-01-22,City Hotel,0,65.0,2,0,Offline TA/TO,PRT,10,130.0
2017-01-22,City Hotel,0,67.58,2,3,Online TA,DEU,31,337.9
2017-01-22,Resort Hotel,1,86.0,4,9,Online TA,TUR,103,1118.0
2017-01-22,City Hotel,0,98.0,2,0,Online TA,GBR,7,196.0
2017-01-22,City Hotel,0,83.3,2,5,Online TA,FRA,18,583.1
2017-01-22,City Hotel,0,88.4,2,5,Online TA,DEU,55,618.8000000000001
2017-01-22,City Hotel,0,75.0,2,1,Offline TA/TO,GBR,3,225.0
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,PRT,10,195.0
2017-01-22,Resort Hotel,0,108.0,2,4,Direct,ESP,6,648.0
2017-01-22,City Hotel,0,68.0,2,4,Offline TA/TO,DEU,55,408.0
2017-01-22,City Hotel,0,79.75,2,3,Offline TA/TO,CHE,33,398.75
2017-01-22,City Hotel,0,68.47,2,1,Online TA,FRA,51,205.41
2017-01-22,Resort Hotel,0,48.0,1,0,Online TA,ITA,1,48.0
2017-01-22,City Hotel,0,96.39,2,4,Online TA,CHN,43,578.34
2017-01-22,City Hotel,0,79.2,2,0,Direct,SWE,67,158.4
2017-01-22,City Hotel,0,60.06,2,4,Online TA,IRL,32,360.36
2017-01-22,Resort Hotel,1,58.0,2,2,Online TA,DEU,15,232.0
2017-01-22,City Hotel,0,84.5,2,3,Direct,PRT,31,422.5
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,RUS,3,195.0
2017-01-22,Resort Hotel,1,37.8,2,5,Online TA,GBR,124,264.59999999999997
2017-01-22,Resort Hotel,1,42.0,2,5,Online TA,FRA,44,294.0
2017-01-22,City Hotel,0,74.38,2,3,Online TA,BEL,33,371.9
2017-01-22,City Hotel,0,74.38,2,3,Online TA,CYP,33,371.9
2017-01-22,City Hotel,0,108.5,2,3,Offline TA/TO,FRA,33,542.5
2017-01-22,City Hotel,0,74.38,2,3,Online TA,DEU,33,371.9
2017-01-22,Resort Hotel,0,60.0,1,0,Direct,NLD,0,60.0
2017-01-22,Resort Hotel,0,57.6,1,0,Direct,PRT,11,57.6
2017-01-22,City Hotel,0,68.0,2,2,Online TA,FRA,18,272.0
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,TUR,10,195.0
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,TUR,10,195.0
2017-01-22,City Hotel,0,58.31,1,0,Online TA,JPN,0,58.31
2017-01-22,Resort Hotel,0,41.4,2,5,Groups,GBR,121,289.8
2017-01-22,Resort Hotel,0,43.4,2,5,Groups,GBR,121,303.8
2017-01-22,Resort Hotel,0,66.8,2,5,Groups,GBR,121,467.59999999999997
2017-01-22,Resort Hotel,0,66.8,2,5,Groups,GBR,121,467.59999999999997
2017-01-22,Resort Hotel,0,48.0,2,1,Online TA,ESP,4,144.0
2017-01-22,City Hotel,0,67.58,2,2,Online TA,ESP,21,270.32
2017-01-22,City Hotel,1,74.8,2,2,Online TA,FRA,43,299.2
2017-01-22,City Hotel,1,124.1,2,2,Online TA,FRA,2,496.4
2017-01-22,Resort Hotel,0,84.0,2,0,Direct,DEU,37,168.0
2017-01-22,Resort Hotel,0,66.8,2,5,Groups,GBR,121,467.59999999999997
2017-01-22,Resort Hotel,0,44.0,2,0,Direct,PRT,6,88.0
2017-01-22,City Hotel,1,60.82,2,2,Online TA,CHN,26,243.28
2017-01-22,City Hotel,1,124.1,2,2,Online TA,FRA,2,496.4
2017-01-22,City Hotel,1,77.35,2,3,Online TA,BRA,257,386.75
2017-01-22,Resort Hotel,0,37.0,2,0,Offline TA/TO,PRT,4,74.0
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,TUR,10,195.0
2017-01-22,City Hotel,1,82.88,2,4,Online TA,GBR,34,497.28
2017-01-22,Resort Hotel,0,66.8,2,5,Groups,GBR,88,467.59999999999997
2017-01-22,City Hotel,1,119.0,4,6,Online TA,BRA,145,1190.0
2017-01-22,Resort Hotel,0,48.0,2,0,Online TA,ESP,3,96.0
2017-01-22,City Hotel,0,65.0,2,1,Offline TA/TO,TUR,10,195.0
2017-01-22,Resort Hotel,0,49.1,1,0,Direct,POL,0,49.1
2017-01-22,City Hotel,0,93.6,2,1,Online TA,DEU,76,280.79999999999995
2017-01-22,Resort Hotel,0,72.0,2,5,Groups,GBR,125,504.0
2017-01-22,City Hotel,0,88.0,1,0,Online TA,CHN,6,88.0
2017-01-22,Resort Hotel,0,0.0,0,0,Groups,PRT,121,0.0
2017-01-22,City Hotel,1,102.0,2,3,Online TA,ITA,8,510.0
2017-01-22,City Hotel,1,88.0,1,0,Online TA,LUX,40,88.0
2017-01-22,City Hotel,0,65.0,2,2,Offline TA/TO,UKR,10,260.0
2017-01-22,City Hotel,1,93.6,2,0,Online TA,FRA,53,187.2
2017-01-22,City Hotel,1,79.2,2,0,Direct,FRA,46,158.4
2017-01-22,City Hotel,0,90.78,2,2,Online TA,FRA,2,363.12
2017-01-22,City Hotel,1,78.0,2,0,Online TA,PRT,12,156.0
2017-01-22,City Hotel,0,130.9,1,0,Online TA,NLD,40,130.9
2017-01-22,City Hotel,1,79.2,2,0,Direct,FRA,46,158.4
2017-01-22,Resort Hotel,0,72.0,2,5,Groups,GBR,121,504.0
2017-01-22,City Hotel,0,88.0,1,0,Online TA,PRT,0,88.0
2017-01-22,City Hotel,1,93.6,2,0,Online TA,FRA,53,187.2
2017-01-22,City Hotel,1,72.39,8,16,Online TA,PRT,29,1737.3600000000001
2017-01-22,Resort Hotel,0,58.0,2,1,Online TA,POL,14,174.0
2017-01-22,City Hotel,1,97.5,2,0,Online TA,TWN,30,195.0
2017-01-22,City Hotel,0,90.78,2,2,Online TA,FRA,2,363.12
2017-01-22,City Hotel,0,93.0,1,0,Direct,CYP,0,93.0
2017-01-22,City Hotel,0,79.2,1,0,Online TA,JPN,1,79.2
2017-01-22,City Hotel,0,75.0,2,1,Offline TA/TO,FRA,1,225.0
2017-01-22,City Hotel,0,88.0,1,0,Online TA,PRT,7,88.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,79.2,1,1,Online TA,ZAF,139,158.4
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,0,45.0,1,0,Offline TA/TO,PRT,2,45.0
2017-01-23,Resort Hotel,0,45.6,1,1,Online TA,0,0,91.2
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,3,35.0
2017-01-23,Resort Hotel,0,43.0,3,8,Online TA,GBR,41,473.0
2017-01-23,Resort Hotel,0,38.5,1,0,Corporate,PRT,3,38.5
2017-01-23,Resort Hotel,0,43.0,1,1,Online TA,PRT,18,86.0
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,0,35.0
2017-01-23,Resort Hotel,0,75.0,1,0,Online TA,PRT,1,75.0
2017-01-23,City Hotel,1,168.3,5,14,Online TA,AGO,7,3197.7000000000003
2017-01-23,City Hotel,1,159.8,5,14,Online TA,AGO,12,3036.2000000000003
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,147.9,3,5,Online TA,BRA,62,1183.2
2017-01-23,City Hotel,1,108.8,3,5,Online TA,BRA,9,870.4
2017-01-23,City Hotel,1,108.0,2,5,Direct,BRA,78,756.0
2017-01-23,City Hotel,1,108.38,1,5,Online TA,BEL,29,650.28
2017-01-23,City Hotel,1,107.95,1,5,Online TA,ARG,284,647.7
2017-01-23,City Hotel,1,68.0,1,5,Online TA,DEU,16,408.0
2017-01-23,City Hotel,1,102.85,1,3,Online TA,FRA,12,411.4
2017-01-23,City Hotel,1,100.3,1,3,Offline TA/TO,PRT,26,401.2
2017-01-23,City Hotel,1,100.3,1,3,Online TA,PRT,26,401.2
2017-01-23,City Hotel,1,79.56,1,3,Online TA,CHN,120,318.24
2017-01-23,City Hotel,1,90.0,1,2,Online TA,BRA,159,270.0
2017-01-23,Resort Hotel,0,35.0,1,3,Corporate,PRT,5,140.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,71.1,1,1,Online TA,GBR,244,142.2
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,147.5,1,1,Online TA,CHN,28,295.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,71.28,1,1,Online TA,CHN,48,142.56
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,79.2,1,1,Online TA,FRA,56,158.4
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,81,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,1,80.0,1,1,Groups,PRT,59,160.0
2017-01-23,City Hotel,0,88.0,3,8,Direct,AGO,0,968.0
2017-01-23,Resort Hotel,0,39.6,1,2,Direct,GBR,22,118.80000000000001
2017-01-23,City Hotel,0,58.31,1,0,Online TA,DNK,0,58.31
2017-01-23,City Hotel,0,98.0,1,0,Direct,GBR,3,98.0
2017-01-23,City Hotel,0,97.0,1,0,Online TA,NLD,7,97.0
2017-01-23,Resort Hotel,1,55.8,1,4,Online TA,AUS,160,279.0
2017-01-23,Resort Hotel,1,35.0,1,1,Corporate,PRT,5,70.0
2017-01-23,Resort Hotel,1,35.0,1,1,Corporate,PRT,5,70.0
2017-01-23,Resort Hotel,1,35.0,1,1,Corporate,PRT,5,70.0
2017-01-23,Resort Hotel,1,35.0,1,1,Corporate,PRT,5,70.0
2017-01-23,Resort Hotel,1,43.0,1,0,Online TA,PRT,8,43.0
2017-01-23,City Hotel,0,88.0,1,0,Online TA,NLD,7,88.0
2017-01-23,City Hotel,0,75.46,1,0,Online TA,FRA,4,75.46
2017-01-23,City Hotel,0,75.46,1,0,Online TA,FRA,4,75.46
2017-01-23,City Hotel,0,107.0,1,0,Online TA,ESP,11,107.0
2017-01-23,City Hotel,0,88.0,3,8,Direct,AGO,0,968.0
2017-01-23,City Hotel,0,88.0,1,2,Online TA,DEU,17,264.0
2017-01-23,Resort Hotel,0,33.26,1,2,Direct,GBR,122,99.78
2017-01-23,Resort Hotel,0,40.0,1,1,Direct,PRT,0,80.0
2017-01-23,City Hotel,0,74.8,1,3,Online TA,BEL,5,299.2
2017-01-23,City Hotel,0,98.0,1,0,Online TA,ESP,11,98.0
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,3,35.0
2017-01-23,City Hotel,0,88.0,1,1,Online TA,FRA,8,176.0
2017-01-23,City Hotel,0,98.0,1,0,Online TA,ESP,10,98.0
2017-01-23,Resort Hotel,0,34.0,1,1,Offline TA/TO,ESP,2,68.0
2017-01-23,City Hotel,0,97.92,2,5,Online TA,CHN,11,685.44
2017-01-23,City Hotel,0,82.62,2,5,Online TA,CHN,11,578.34
2017-01-23,City Hotel,0,54.71,1,4,Online TA,BEL,12,273.55
2017-01-23,City Hotel,0,0.0,1,1,Complementary,PRT,0,0.0
2017-01-23,City Hotel,0,83.3,1,5,Online TA,BRA,15,499.79999999999995
2017-01-23,City Hotel,0,76.5,1,5,Offline TA/TO,FRA,10,459.0
2017-01-23,City Hotel,0,99.88,1,5,Online TA,ARG,25,599.28
2017-01-23,City Hotel,0,65.0,1,0,Corporate,PRT,3,65.0
2017-01-23,Resort Hotel,0,43.0,1,0,Online TA,PRT,7,43.0
2017-01-23,Resort Hotel,0,52.0,1,0,Direct,PRT,0,52.0
2017-01-23,Resort Hotel,0,57.06,1,0,Online TA,GBR,1,57.06
2017-01-23,Resort Hotel,0,42.11,1,4,Online TA,ROU,23,210.55
2017-01-23,City Hotel,0,88.0,1,1,Online TA,GBR,19,176.0
2017-01-23,City Hotel,0,91.8,1,3,Online TA,FRA,6,367.2
2017-01-23,Resort Hotel,0,75.0,2,5,Online TA,DEU,17,525.0
2017-01-23,City Hotel,0,60.63,1,3,Online TA,FRA,20,242.52
2017-01-23,Resort Hotel,0,52.0,3,7,Offline TA/TO,GBR,0,520.0
2017-01-23,City Hotel,0,88.4,1,3,Online TA,DEU,58,353.6
2017-01-23,City Hotel,0,103.7,1,3,Online TA,POL,109,414.8
2017-01-23,City Hotel,0,54.21,1,2,Online TA,FRA,6,162.63
2017-01-23,City Hotel,0,75.0,1,2,Direct,PRT,3,225.0
2017-01-23,City Hotel,0,96.2,1,2,Online TA,FRA,77,288.6
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,3,35.0
2017-01-23,Resort Hotel,0,60.0,1,1,Direct,PRT,0,120.0
2017-01-23,City Hotel,0,73.44,1,4,Online TA,FRA,14,367.2
2017-01-23,City Hotel,0,160.95,1,4,Online TA,BRA,62,804.75
2017-01-23,City Hotel,0,120.0,1,2,Online TA,FRA,9,360.0
2017-01-23,Resort Hotel,0,43.71,2,5,Online TA,GBR,63,305.97
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,7,35.0
2017-01-23,City Hotel,0,107.0,1,0,Direct,DNK,0,107.0
2017-01-23,City Hotel,0,67.58,1,4,Online TA,DEU,20,337.9
2017-01-23,City Hotel,0,108.0,1,2,Online TA,FRA,12,324.0
2017-01-23,Resort Hotel,0,35.0,1,3,Corporate,PRT,11,140.0
2017-01-23,City Hotel,0,98.0,1,1,Direct,GBR,3,196.0
2017-01-23,City Hotel,0,90.0,1,1,Offline TA/TO,ITA,38,180.0
2017-01-23,Resort Hotel,0,35.0,1,0,Corporate,PRT,7,35.0
2017-01-23,City Hotel,0,98.0,1,1,Online TA,ESP,5,196.0
2017-01-23,City Hotel,0,65.0,1,2,Offline TA/TO,DEU,11,195.0
2017-01-23,City Hotel,0,87.75,1,1,Online TA,CHN,37,175.5
2017-01-23,Resort Hotel,0,48.0,1,3,Online TA,DEU,36,192.0
2017-01-24,City Hotel,0,98.0,0,2,Direct,AGO,0,196.0
2017-01-24,City Hotel,0,88.0,0,2,Online TA,ITA,0,176.0
2017-01-24,City Hotel,0,70.2,0,2,Online TA,PRT,7,140.4
2017-01-24,Resort Hotel,0,35.0,0,1,Corporate,PRT,6,35.0
2017-01-24,Resort Hotel,0,40.0,0,1,Direct,PRT,1,40.0
2017-01-24,Resort Hotel,0,43.0,0,1,Online TA,PRT,8,43.0
2017-01-24,City Hotel,0,64.37,0,3,Online TA,FRA,1,193.11
2017-01-24,Resort Hotel,0,30.0,0,1,Offline TA/TO,PRT,8,30.0
2017-01-24,Resort Hotel,0,50.0,2,7,Online TA,ESP,1,450.0
2017-01-24,Resort Hotel,0,48.0,0,1,Online TA,FRA,0,48.0
2017-01-24,Resort Hotel,0,42.0,0,2,Corporate,PRT,4,84.0
2017-01-24,City Hotel,0,96.0,0,1,Online TA,ESP,43,96.0
2017-01-24,City Hotel,0,83.16,0,1,Online TA,AUT,6,83.16
2017-01-24,City Hotel,0,96.0,0,1,Online TA,ITA,43,96.0
2017-01-24,Resort Hotel,0,40.0,0,3,Direct,PRT,1,120.0
2017-01-24,City Hotel,0,97.5,0,1,Online TA,ITA,35,97.5
